movie_id,title,tags,cluster_label
14536,New in Town,"luci hill is an ambiti up-and-com execut live in miami. she love her shoes, she love her car and she love climb the corpor ladder. when she is offer a temporari assign – in the middl of nowher – to restructur a manufactur plant, she jump at the opportunity, know that a big promot is close at hand. what begin as a straight-forward assign becom a life-chang experi as luci discov greater mean in her life and, most unexpectedly, the man of her dreams. new in town comedi minnesota smalltown economi plant vegetarian love ruralset labor manufactur middleamerica rube icefish lionsgat edmond entertain group (eeg) epidem pictur the safran compani gold circl film renéezellweg harryconnickjr. j.k.simmon siobhanfallon mikeo'brien francesconroy ferronguerreiro barbarajamessmith jamesdurham robertsm waynenickla hilarycarrol nancydrak stewartj.zulli marilynboyl danaugusta jimenahoyo suzannecoy jefflevin paulbrook jonathanshor petersafran traceyedmond c.jaycox andrewpaquin jonaselm darryltaja kenranc phyllisla",143
1359,American Psycho,"a wealthi new york invest bank execut hide hi altern psychopath ego from hi co-work and friend as he escal deeper into hi illogical, gratuit fantasies. american psycho thriller drama crime basedonnovel wallstreet psychopath whitecollar harvardbusinessschool childofdivorc unreliablenarr womandirector voiceimit lion gate film edward r. pressman film muse product christianb willemdafo jaredleto joshluca samanthamathi mattross billsag chloësevigni caraseymour justintheroux guinevereturn reesewitherspoon stephenbogaert monikamei rege.cathey mariedam patriciagag kristasutton catherineblack maryharron christianhalseysolomon chrishanley edwardr.pressman",132
9962,The Good Girl,a discount store clerk strike up an affair with a stock boy who consid himself the incarn of holden caulfield. the good girl drama comedi romanc suicid sex jealousi dream blackmail lie nuditi motel marriag faith drug extramaritalaffair store fox searchlight pictur hungri eye lowland pictur b.v. flan de coco film jenniferaniston jakegyllenha zooeydeschanel johnc.reilli deborahrush mikewhit johncarrolllynch timblakenelson johndo roxannehart aimeegarcia annieo'donnel jonsher aliceamt jeanrhod laloguerrero michaelhyatt enzo kenrudulph jacquiebarnbrook ginakwon miguelarteta shellyglass matthewgreenfield,339
22821,The Boondock Saints II: All Saints Day,"skill frame by an unknown enemi for the murder of a priest, want vigil macmanu brother murphi and connor must come out of hide on a sheep farm in ireland to fight for justic in boston. the boondock saint ii: all saint day action thriller crime boston sheep friendship sequel reveng ireland chri brinker product stage 6 film seanpatrickflaneri normanreedu billyconnolli cliftoncollinsjr juliebenz peterfonda pauljohansson juddnelson daviddellarocco bobmarley brianmahoney davidferri gerardpark richardfitzpatrick robertmauriel danieldesanto robbwel pedrosalvín dwaynemclean tombarnett bobrubin mairtino'carrigan sweeneymacarthur aaronberg jorisjarski zacharybennett willemdafo erikabruun-andersen matthewchaff carloberardinucci joeparro josephdimambro philipbucceri tonymunch matthewg.taylor pauldelarosa paulinonun a.frankruffo stefanodimatteo marcobianco paulrapovski santinobuda jeremywright darrylflatman darrylpr rolandoalvarezgiacoman braddavi ermesblarasin flinteagl brianfrank steve'shack'shackleton brendanw shamusfyn louisdibianco louisdibianco georgenickolask. howardhoov joeyamorosino markstabl jerryazzopardi brendancarmodi scottsavitz pauljoyc johnherman karaapostolica kimberlytuscano doncarmodi troyduffi chrisbrink",326
42819,The City of Your Final Destination,"28-year-old kansa univ doctor student omar razaghi win a grant to write a biographi of latin american writer jule gund. omar must get through to three peopl who were close to gund--hi brother, widow, and younger mistress--so he can get author to write the biography. written by marisa_gabriella, edit by krystal frauendienst the citi of your final destin drama basedonnovel uruguay hyde park film nicholasblandullo sofiaviruboff omarmetw alexandramarialara charlottegainsbourg lauralinney normaargentina hectorfonseca anthonyhopkin normaaleandro hiroyukisanada jamesivori pierrepron paulbradley",50
209263,Enough Said,"eva is a divorc soon-to-b empty-nest wonder about her next act. then she meet marianne, the embodi of her perfect self. arm with a restor outlook on be middle-ag and single, eva decid to take a chanc on her new love interest albert — a sweet, funni and like-mind man. but thing get complic when eva discov that albert is in fact the dread ex–husband of marianne... enough said comedi drama romanc masseu thanksgiv parti romanc motherdaughterrelationship date relationship divorc divorc womandirector massagetherapist fox searchlight pictur julialouis-dreyfu catherinekeen jamesgandolfini tonicollett benfalcon amylandeck michaelawatkin kathleenroseperkin tobyhuss evehewson christophernicholassmith traceyfairaway phillipbrock tavigevinson anjelahn.johnson jessicast.clair sarahburn alinaadam lukegrak nickwilliam anthonybregman nicoleholofcen stefanieazpiazu",11
37735,Easy A,"after a littl white lie about lose her virgin get out, a clean cut high school girl see her life parallel hester prynne' in ""the scarlet letter,"" which she is current studi in school - until she decid to use the rumor mill to advanc her social and financ standing. easi a comedi lie highschool school teenmovi rumor screen gem oliv bridg entertain emmaston stanleytucci amandabyn camgigandet lisakudrow malcolmmcdowel pennbadgley patriciaclarkson danbyrd thomashadenchurch alymichalka juliettegoglia johannabraddi staceytravi jakesandvig lalain mahaleyman jessicajann dannikatz nikkityler-flynn normamichael jamesonmoss blakehood bryceclydejenkin neilsoni bonnieburrough eddieappleg yolandasnowb andrewflem davidgor d'anthonypalm ryanpark rawsonmarshallthurb chrisdelorenzo jillianjohnston nancykarr clayblack bradleycharlesetheridg veertamotiani michaelstrauss lancekerfuffl drewkol maxcrumm jeremiahhu jasonkropik yoshuasudarso sethdonavan ashleyhereid zackkennedi bobbyc.k kristinquick johnnyruddel alexandraswaren micahvanhov juliannecelest zannedevin willgluck",247
59930,The Inkwell,the inkwel is about a 16-year-old boy come of age on martha' vineyard in the summer of 1976. the inkwel comedi drama romanc touchston pictur larenzt joemorton suzzannedougla glynnturman vanessabellcalloway a.j.johnson morrischestnut jadapinkettsmith duanemartin mattyrich,181
10873,Shadow of the Vampire,"director f.w. murnau (john malkovich) make a faustian pact with a vampir (willem dafoe) to get him to star in hi 1922 film ""nosferatu."" shadow of the vampir drama horror filmdirector dracula nosferatu saturn film johnmalkovich willemdafo udoki caryelw catherinemccormack eddieizzard adengillett nicholaselliott ronanvibert sophielangevin myriammul miloshlavac marja-leenajunk derekkuet normangolightli nicolascag e.eliasmerhig",260
51588,Prom,"at “prom,” everi coupl ha a stori and no two are exactli alike. as the big danc approach for nova prescott, it’ a battl of will as she find herself drawn to the guy who get in the way of her perfect prom. fellow senior mei and tyler harbor secrets, while other face all the insecur and anticip that surround one of high school’ most semin events. prom comedi singlepar waitress fountain friendship highschool prom musicfan walt disney pictur rickshaw product aimeeteegarden thomasmcdonel nicholasbraun faithford daniellecampbel devaughnnixon yinchang jaredkusnitz nolansotillo cameronmonaghan kyliebunburi janelleortiz jonathankeltz rainirodriguez christine robbietuck deannorri jereburn carleaseburk chloelittl joeadler kofisiribo tedgriffin joenussbaum katiewech justinspr",202
23570,The Pallbearer,"aspir architect tom thompson is told by mysteri ruth abernathi that hi best friend, ""bill,"" ha taken hi own life. except that tom ha never met bill and neither have hi incredul friends. so when tom foolishli agr to give the eulog at bill' funeral, it set him on a colli cour with ruth -- who is reveal to be bill' oversex mother -- and juli demarco, the longtim crush tom hasn't seen sinc they were teens. the pallbear comedi romanc independentfilm mistakenid miramax film the chess club davidschwimm gwynethpaltrow michaelrapaport tonicollett carolkan michaelvartan bittyschram jeandeba elizabethfranz markmargoli barbarahershey edoardoballerini j.j.abram mattreev jasonkatim",12
19489,Held Up,"while they'r on vacat in the southwest, rae find out her man michael spent their hou money on a classic car, so she dump him, hitch a ride to vega for a flight home. a kid promptli steal michael' car, leav him at the zip &amp; sip, a conveni store. three bumbl robber promptli stage a hold up. two take off with the cash strand the third, with a mysteri crate, just as the cop arrive. the robber take the store hostage. as incompet cop bring in a swat team and tri a by-the-book rescue, michael ha to keep the robber calm, find out what' in the crate, aid the negotiations, and get back to rae. the stockholm syndrom assert it effect. held up comedi jamiefoxx nialong barrycorbin johncullum jakebusey roselynsánchez eduardoyáñez sarahpaulson diegofu michaelshamuswil juliehagerti andrewjackson daltonjam samvlaho samgifaldi hertawar harperroisman nataliacigliuti garyowen daviddeveau kimberlykarpinski timdixon grantboulton cabralrock kathrynwinslow steverash",276
14629,Woman on Top,"set to the intox rhythm of brazil, ""woman on top"" is a spicy, sexi comedi about the magic of food, love and music. meet isabella, a sultri enchantress born with the special gift of melt the palat and heart of men everywhere. when she decid to break free from her rocki marriag and the stifl kitchen of her husband' restaur in brazil, she spirit off to san francisco in pursuit of her dream of a real culinari career. woman on top comedi drama romanc womandirector fox searchlight pictur penélopecruz murilobenicio markfeuerstein johndel anneramsay anagastey haroldperrineau finatorr verablasi",192
8293,Howards End,"merchant ivory’ adapt of em forster’ classic 1910 novel, star emma thompson, helena bonham carter, anthoni hopkin & vanessa redgrav return to the big screen in a beauti new 4k restoration. stun locat photography, lavishli detail set & eleg period costumes, thi compel saga follow the interwoven fate and misfortun of three famili amid the chang time of edwardian england. it tell the stori of two free-spirited, cosmopolitan sisters, margaret (emma thompson) and helen schlegel (helena bonham carter), who collid with the world of the veri wealthi ­­– one sister benefit from the acquaint with the wilcox (owner of the belov countri home howard end), the other all but destroy by it. anthoni hopkin is the conserv industrialist henri wilcox and vanessa redgrav is hi ail wife ruth wilcox. howard end drama romanc basedonnovel sistersisterrelationship empow sister turnofthecenturi edwardianengland merchant ivori product the criterion collect vanessaredgrav helenabonhamcart emmathompson prunellasc anthonyhopkin josephbennett adrianrossmagenti jokend samuelwest jameswilbi jemmaredgrav crispinbonham-cart simoncallow jamesivori ismailmerch",212
291270,Anomalisa,a man crippl by the mundan of hi life experi someth out of the ordinary. anomalisa anim comedi drama romanc sex depress existenti starburn industri davidthewli jenniferjasonleigh tomnoonan charliekaufman dukejohnson,313
44009,Another Year,"mike leigh’ much prai 2010 tragicom drama. dure a year, a veri content coupl approach retir are visit by friend and famili less happi with their lives. anoth year comedi drama jealousi cook garden funer season lone unrequitedlov redwin film4 thin man film jimbroadb lesleymanvil ruthsheen olivermaltman peterwight davidbradley martinsavag karinafernandez micheleaustin phildavi imeldastaunton stuartmcquarri eileendavi ralphineson mikeleigh georginalow",78
13154,Showdown in Little Tokyo,"an american with a japan upbringing, chri kenner is a polic offic assign to the littl tokyo section of lo angeles. kenner is partner with johnni murata, a japanese-american who isn't in touch with hi roots. despit their differences, both men excel at martial arts, and util their formid skill when they go up against yoshida, a viciou yakuza drug dealer with tie to kenner' past. showdown in littl tokyo action thriller yakuza losangel samuraisword origin pictur warner bros. dolphlundgren brandonl cary-hiroyukitagawa tiacarr philiptan rodneykageyama erniel reneegriffin reidasato takayofisch simonrh verneewatson-johnson geraldokamura toshishiroobata markl.lest martine.caan",23
26618,Clay Pigeons,"clay is a young man in a small town who wit hi friend, earl kill himself becau of the ongo affair that clay wa have with the man' wife, amanda. feel guilty, clay now resist the widow when she press him to continu with their sexual affairs. clay inadvert befriend a serial killer name lester long, who murder the widow in an attempt to ""help"" hi ""fish buddy."" clay pigeon comedi crime drama thriller smalltown fbi widow murder independentfilm serialkil intermedia film imf intern medien und film gmbh & co. 2. produkt kg fade in film joaquinphoenix vincevaughn janeanegarofalo gregorysporl georginac vincevieluf josephd.reitman nicolearlyn daviddobkin matthewl.heali",201
43923,It's Kind of a Funny Story,a clinic depress teenag get a new start after he check himself into an adult psychiatr ward. it' kind of a funni stori comedi drama suicid depress independentfilm comingofag teenmovi teenag psychiatricward womandirector basedonyoungadultnovel focu featur keirgilchrist emmarobert zachgalifianaki violadavi zoëkravitz thomasmann laurengraham jimgaffigan jeremydavi aasifmandvi bernardwhit matthewmah adrianmartinez danadevestern karenchilton rosalyncoleman daniellondon leoallen morganmurphi billymcfadden jaredgoldstein alanaisenberg loumyer macintyredixon mollyhag atoblankson-wood benfolstein stewartsteinberg ryanfleck annaboden kevinmish benbrown,172
46138,Made in Dagenham,"a dramat of the 1968 strike at the ford dagenham car plant, where femal worker walk out in protest against sexual discrimination. made in dagenham comedi drama histori machinist aftercreditsst duringcreditsst equalpay discrimin governmentminist sewingmachin bbc film hanway film uk film council audley film llp lipsync product number 9 film bm financ sallyhawkin bobhoskin mirandarichardson geraldinejam simonnehan andreariseborough jaimewinston lorrainestanley nicoladuffett matthewaubrey danielmay rogerlloydpack philcornwel karenseacomb thomasarnold sianscott robbiekay rosamundpik mattk josephmawl kennethcranham rupertgrav josephkloska milesjupp richardschiff simonarmstrong johnsess andrewlincoln ginabramhil marcushutton philipperri peter-hugodali angusbarnett birgittabernhard mitchellmullen nicotatarowicz marysiakay donnagriffith jacqueestorozynski-tol stephenwoolley nigelcol williamivori elizabethkarlsen",435
45791,When Did You Last See Your Father?,the stori of a son' conflict memori of hi die father. when did you last see your father? drama fathersonrelationship memori hospit confront famili ill oldgirlfriend intandem film film4 number 9 film tiger aspect pictur father featur audley film comptom invest jimbroadb colinfirth julietstevenson ginamck sarahlancashir elainecassidi claireskinn matthewbeard bradleyjohnson careymulligan justinmcdonald naomiallisston elliotaveri tombutch taraberwin alannahbarlow tillycurti olivialindsay rhiannonhowden anandtuck,91
26306,Prefontaine,"it' the true-lif stori of legendari track star steve prefontaine, the excit and sometim controversi ""jame dean of track,"" whose spirit captur the heart of the nation! cocky, charismatic, and tough, ""pre"" wa a run rebel who defi rules, push limit ... and smash record ... prefontain drama romanc oregon olympicgam sport runner hollywood pictur jaredleto r.leeermey edo'neil breckinmey lindsaycr amylocan laurelholloman stevejam",365
110683,The Wicked Lady,"carolin is to be wed to sir ralph and invit her sister barbara to be her bridesmaid. barbara seduc ralph, however, and she becom the new lady, but despit her new wealthi situation, she get bore and turn to highway robberi for thrills. while on the road she meet a famou highwayman, and they continu as a team, but some peopl begin suspect her identity, and she risk death if she continu her nefari activities. the wick ladi drama adventur highwayman cannon group london-cannon film metro-goldwyn-may (mgm) dawn properti compani fayedunaway johngielgud denholmelliott alanb prunellasc olivertobia glynisbarb joanhickson helenamccarthi molliemaureen derekfr marinasirti marcsinden markburn teresacodl celiaimri michaelwinn menahemgolan yoramglobu",191
26963,The Secret of Kells,"adventur await 12 year old brendan who must fight vike and a serpent god to find a crystal and complet the legendari book of kells. in order to finish brother aiden' book, brendan must overcom hi deepest fear on a secret quest that will take him beyond the abbey wall and into the enchant forest where danger mythic creatur hide. will brendan succeed in hi quest? the secret of kell anim famili fantasi barbarian underwat trap seamonst womandirector gébéka film cartoon saloon evanmcguir christenmooney brendangleeson micklal liamhourican paultylak michaelmcgrath paulyoung didierbrunn vivianevanfleteren tommmoor noratwomey fabriceziolkowski paulyoung",354
198277,Begin Again,"gretta' celebr boyfriend break up with her after a long-term relationship, leav the singer to find success on her own. with the help of record producer, dan and hip-hop celebrity, troubl gum, gretta strive to fulfil her music ambitions. begin again comedi music romanc drama like stori apatow product exclu media group sycamor pictur markruffalo keiraknightley adamlevin haileesteinfeld catherinekeen jamescorden yasiinbey ayacash maddiecorman karenpittman paulromero andrewsellon edren ericburton marcoass marycatherinegarrison jenjacob robmorrow jenniferlijackson ianbrodski shannonmareewalsh davidabel annmcgowan ronvoz ceelogreen kenaonyenjekw harveymorri terrylewi colinlov jimmypalumbo simondelaney daniellebriseboi keenruffalo melissamariagonzalez nicholasdanielgonzalez davidpendleton madisonlov joannamau erikdetusch richmercurio emiliecardinaux curtisfowlk emilyyarbourgh erinbenin alexissyk juliabruskin staceymaltin anthonybregman johncarney tobinarmbrust",115
7870,Down in the Valley,"on a trip to the beach, a teenag girl name tobe meet a charismat stranger name harlan, who dress like a cowboy and claim to be a former ranch hand. the pair feel an instant attract and begin a relationship, but her father, a lawman, is suspici of her lover. down in the valley drama romanc indianterritori beach stetson sanfernandovalley strangeperson class 5 film edwardnorton evanrachelwood davidmor roryculkin brucedern johndiehl geoffreylewi elizabethpeña katden hunterparrish aviva aaronfor heatherashleigh jenniferechol cesarflor edwardnorton hollywiersma davidjacobson stavrosmerjo adamrosenfelt",416
13072,Brooklyn Rules,"brooklyn, 1985. with the mob world as a backdrop, three life-long friend struggl with question of love, loss and loyalty. brooklyn rule drama action thriller citi light film alecbaldwin pauloaraujo danieltay tythomasr briano'neil scottcaan jerryferrara freddieprinzejr. menasuvari monicakeena ursulaabbott terencewint michaelcorr",304
153397,Restless,a young woman find out that her mother work as a spi for the british secret servic dure world war ii and ha been on the run ever since. restless tvmovi romanc drama spi war britishsecretserv british broadcast corpor (bbc) sundanc channel endor product hayleyatwel rufussewel michelledockeri michaelgambon charlotterampl alexanderfehl jamesnorton adrianscarborough bertiecarvel tombrook anthonycalf julianfirth gwilyml dominicrowan stephenjen edwardh,65
30141,The Singing Detective,"from hi hospit bed, a writer suffer from a skin disea hallucin music number and paranoid plots. the sing detect comedi music mysteri crime icon product haft entertain paramount classic airborn product robertdowneyjr. robinwright melgibson jeremynortham katieholm adrienbrodi jonpolito carlagugino alfrewoodard amyaquino daviddorfman saulrubinek andyumberg melgibson brucedavey stevenhaft keithgordon",215
17044,The Land Girls,"dure world war ii, the organi ""the women' land army"" recruit women to work on british farm while the men were off to war. three such ""land girls"" of differ social background - quiet stella, young hairdress prue, and cambridg graduat ag - becom best friend in spite of their differ backgrounds. the land girl drama romanc war channel four film intermedia film greenpoint film catherinemccormack rachelweisz annafriel paulbettani stevenmackintosh davidleland",70
10288,Fido,"timmi robinson' best friend in the whole wide world is a six-foot tall rot zombi name fido. but when fido eat the next-door neighbor, mom and dad hit the roof, and timmi ha to go to the end of the earth to keep fido a part of the family. a boy-and-his-dog movi for grown ups, ""fido"" will rip your heart out. fido romanc comedi drama horror vorort blackhumor satir darkcomedi gore decapit spoof zombi canuxploit lion gate film astral media anagram pictur inc. billyconnolli carrie-annemoss dylanbak kesunlod henryczerni timblakenelson sonjabennett alexiafast aaronbrown brandonold jennifercl roblabel tiffanylyndall-knight maryblack raymonde.bailey andrewcurri blakecorbet maryannewaterh robertchomiak dennisheaton",339
12183,The Wendell Baker Story,luke wilson play a good-heart ex-con who get a job in a retir hotel. three elderli resid help him win back hi girlfriend as he lend them a hand in fight hotel corruption. the wendel baker stori comedi drama romanc conman releasefromprison independentfilm lukewilson evamend jacobvarga owenwilson kriskristofferson harrydeanstanton seymourcassel eddiegriffin willferrel angelaalvarado azuraski bucktaylor joharveyallen billyjoeshav nicoleswahn heatherkafka stevestodghil richardjon raymondgestaut markwallac glenpowel markjohnson lukewilson davidl.bushel wolfgangschamburg andrewwilson,106
44147,Wild Target,"victor maynard is a middle-aged, solitari assassin, who live to plea hi formid mother, despit hi own peerless reput for lethal efficiency. hi profess routin is interrupt when he find himself drawn to one of hi intend victims, rose. he spare her life, unexpectedli acquir in the process a young apprentice, tony. believ victor to be a privat detective, hi two new companion tag along, while he attempt to thwart the murder attent of hi unhappi client wild target action comedi londonengland mother robberi detect assassin hitman insomnia apprent remak reveng murder gangster crime art surveil matador pictur isl of man film magic light pictur cinemanx cinema four regent capit entertain film distributor billnighi emilyblunt rupertgrint ruperteverett eileenatkin martinfreeman gregorfish geoffbel rorykinnear duncanduff grahams jameso'donnel georgerainsford alexisrodney jonathanlynn pierresalvadori lucindacoxon",168
12192,Pathology,"medic student ted grey (milo ventimiglia) graduat at the top of hi class and quickli join an elit patholog program, whose top student invit him into their circle. there he uncov a gruesom secret: they play a game in which one tri to commit the perfect, undetect murder, then the other compet to determin the victim' cau of death. patholog crime horror thriller femalenud patholog studentofmedicin extort drugu game cadav perfectmurd lakeshor entertain metro-goldwyn-may (mgm) camelot pictur miloventimiglia alyssamilano michaelweston laurenleesmith johnnywhitworth johndel meilingmelançon tomrosenberg garylucchesi marcusgilbert markneveldin marcschölermann",133
36597,Wuthering Heights,foundl heathcliff is rai by the wealthi earnshaw in yorkshir but in later life launch a vendetta against the family. wuther height drama womandirector tomhardi charlotteriley andrewlincoln sarahlancashir burngorman rosalindhalstead rebeccanight tompayn andrewhawley kevinmcn desmcal siaberkeley jamesharp barnabykay jacko'connel simonkassianid declanwheeldon alexandrapearson josephtaylor stevefurst cokygiedroyc,363
13197,10th & Wolf,"a former street tough return to hi philadelphia home after a stint in the military. back on hi home turf, he onc again find himself tangl with the mob boss who wa instrument in hi go off to be a soldier. 10th & wolf action crime drama mysteri thriller undercov mafia mobster crimefamili thinkfilm jamesmarsden briandennehi leorossi dennishopp giovanniribisi tonylukejr. johncapod billygallo kengarito dashmihok bradrenfro valkilm piperperabo robertmoresco allansteel",289
10913,Dear Wendy,"in a blue-collar american town, a group of teen band togeth to form the dandies, a gang of gunsl led by dick dandelion. follow a code of strict pacif at odd with the fact that they all carri guns, the group eventu let in sebastian, the grandson of dick' childhood nanny, clarabelle, who fear the other gang in the area. dick and compani tri to protect clarabelle, but event transpir that push the gang past posturing. dear wendi comedi crime drama romanc underdog secretsocieti friendship pistol selfesteem zentropa entertain nimbu film product lucki punch jamiebel billpullman michaelangarano dansogordon alisonpil chrisowen markwebb novellanelson sissegraumjørgensen thomasvinterberg",149
251321,Aloft,"as we follow a mother and her son, we delv into a past mar by an accid that tear them apart. she will becom a renown artist and healer, and he will grow into hi own and a peculiar falcon who bear the mark of a doubl absence. in the present, a young journalist will bring about an encount between the two that put the veri mean of life and art into question, so that we may contempl the possibl of live life to it fullest, despit the uncertainti litter our paths. aloft drama newag womandirector healer arcadia motion pictur wanda visión s.a. buffalo gal pictur jenniferconnelli mélanielaur cillianmurphi williamshimel zenmcgrath petermcrobbi wintamcgrath nancydrak judycook carsonnattrass oonachaplin claudiallosa",194
10425,The Death and Life of Bobby Z,"a dea agent provid former marin tim kearney with a way out of hi prison sentence: imperson bobbi z, a recent decea drug dealer, in a hostag switch with a crime lord. when the negoti go awry, kearney flees, with z' son in tow. the death and life of bobbi z drama action thriller crime vineyard rifl drugtrad violenc shotinthestomach doublecross estat faceslap tdruglord fakeddeath bajacalifornia sanremo landfil gallop rollingey boobytrap goldengun eclect pictur millennium film paulwalk laurencefishburn oliviawild jasonlewi michaelbowen richardbairo jarrodbunch shirlybren keithcarradin chuckliddel gina-rayecart joaquimdealmeida pauldiaz troybrenna rebekahchaney adamop.cultraro jasonflemyng robflem carriefleshman candaceelain m.c.gainey daxgarn danieln.butl paulwalk mattlub johnherzfeld peterschlessel stanerdreich larryschapiro keithsampl brandonhil heidijomarkel omarveytia",119
256687,Swelter,"ten year after their casino heist, four escap convict trace their former partner to a desert town, where he is now a lawman with no memori of hi crimin past. swelter action drama thriller grand peak entertain exchang peak film capit film invad jean-claudevandamm bradcart joshhenderson alfredmolina lenniejam freyatingley grantbowl catalinasandinomoreno keithparm eleonoredailli chrisranta",201
1544,Imagine Me & You,"dure her wed ceremony, rachel notic luce in the audienc and feel instantli drawn to her. the two women becom close friends, and when rachel learn that luce is a lesbian, she realiz that despit her happi marriag to heck, she is fall for luce. as she question her sexual orientation, rachel must decid between her stabl relationship with heck and her exhilar new romanc with luce. imagin me & you drama comedi romanc londonengland flowershop homosexu lesbian lgbt bbc film filmstiftung nordrhein-westfalen x-film creativ pool eal studio fragil film focu featur rtl cougar film ltd. minotaur film partnership no. 3 piperperabo lenaheadey matthewgood celiaimri darrenboyd sharonhorgan suejohnston boojackson vinetterobinson evabirthistl anthonystewarthead angelcoulbi benmil rickwarden ruthsheen olpark androsteinborn sophiebalhetchet barnabythompson",397
374461,Mr. Church,"a uniqu friendship develop when a littl girl and her die mother inherit a cook - mr. church. what begin as an arrang that should onli last six months, instead span fifteen years. mr. church drama cook friendship envi media art cinel film shenghua entertain eddiemurphi brittrobertson nataschamcelhon xaviersamuel lucyfri christianmadsen mckennagrac nataliecoughlin madisonwolf lincolnmelch thombarri bruceberesford markcanton courtneysolomon susanmcmartin davidbuelow leenelson",35
302,Swimming Pool,"in the middl of thi amu thriller is a relationship between two differ type of females, one is a well know british author and the other is a sex-craz french teen. the two get into some relationship troubl while live togeth in thi film of psycholog imageri and an erot explor of the femal body. swim pool thriller crime londonengland femalenud women countrysid basedonnovel subway provenc countryh write innkeep generationsconfilct dyinganddeath daughter swimmingpool murder suspen author drug franc 2 cinéma canal plu fidélité product gimag foz headforc ltd. charlotterampl ludivinesagni charlesd jean-marielamour marcfayol mireillemossé michelfau jean-claudeleca emiliegavois-kahn erardeforestali françoisozon timothyburril olivierdelbosc marcmissonni",4
182873,Green Street Hooligans: Underground,"an old firm leader return to green street for revanch after receiv a call that hi littl brother wa killed, but is he abl to cope with a new type of hooligan and can he find hi killer? green street hooligans: underground action drama tea shop & film compani scottadkin joeyansah kaceyclark markwingett robertataylor georgerusso billycook marcusbyronk christianhoward mikefuri michaelwalk allistairmcnab toddvonjoel johndyer tarkan'rico'env davidcheung tonycrook cengizdervi jackdoolan amedhashimi leighholland natalieindya-west forbeskb matthewc.martino jamesharri ronniethompson jamesnunn nicolapearcey marklan",225
21512,The Blood of Heroes,"set in a futurist world where the onli sport that ha surviv in a wast societi is the brutal game known as jugging. sallow, the leader of a rag-tag team, ha play in the main leagu before, but wa cast out becau of indiscret with a lady. howev now join by a talent newcomer, kidda, an ambiti young peasant girl he and hi team find they have one last chanc for glori the blood of hero action adventur sciencefict martialart post-apocalypt sport reveng independentfilm blood violenc desert combat handistom invest king road entertain kamisha corpor rutgerhau joanchen delroylindo annakatarina vincentd'onofrio gandhimacintyr justinmonjo caseyhuang quangdinh johndoumtsi ceciliawong hughkeays-byrn maxfairchild charlesroven davidwebbpeopl",288
389425,Code of Honor,"colonel robert sike is on a mission to rid hi citi of crime. as a stealthy, one-man assault team, he will take on street gangs, mobsters, and politician with extrem prejud until hi mission is complete. hi former protégé, william porter, team up with the local polic depart to bring hi former command to justic and prevent him from further vigilantism. code of honor action crime thriller steamrol product premier entertain group stevenseag craigsheff louismandylor helenamattsson grifffurst michaelflynn r.d.call jamesrusso scotttakeda marcwinnick rafaelpetardi nathansteven michaelwinnick ryannoto",193
403,Driving Miss Daisy,the stori of an old jewish widow name daisi werthan and her relationship with her color chauffeur hoke. from an initi mere work relationship grew in 25 year a strong friendship between the two veri differ charact in a time when those type of relationship where shun upon. oscar win tragic comedi with a star-stud cast and base on a play of the same name by alfr uhry. drive miss daisi comedi drama individu blackpeopl chauffeur atlanta widow antisemit jewish africanamerican car oldag the zanuck compani majest film intern morganfreeman jessicatandi danaykroyd pattilupon estherrol joannhavrilla williamhalljr. claricef.geigerman murielmoor sylviak alvinm.sugarman carolyngold crystalr.fox bobhannah raymckinnon d.taylorloeb richardd.zanuck bruceberesford alfreduhri robertdoudel lilifinizanuck,78
29461,Soul Food,"tradit sunday dinner at mama joe' (irma p. hall) turn sour when sister teri (vanessa l. williams), bird (nia long) and maxin (vivica a. fox) start bring their problem to the dinner tabl in thi ensembl comedy. when tragedi strikes, it' up to grandson ahmad (brandon hammond) to pull the famili togeth and put the soul back into the family' weekli gatherings. michael beach, mekhi p soul food comedi drama sister familyrelationship uniti fox 2000 pictur edmond entertain group (eeg) vivicaa.fox nialong michaelbeach mekhiphif brandonhammond jeffreyd.sam ginaravera irmap.h vanessawilliam marciawright carlwright meljackson morganméchellesmith johnm.watsonsr. georgetillman,jr.",186
